D,V_in,R,f_sw,v_out_mean,i_l_mean,v_out_ripple,i_l_ripple,efficiency,ccm_ok,i_L_min,wall_time_s
0.4517897478219375,10.054828264699069,28.232537578578196,78991.36642763621,17.389939183112464,1.1235722260567511,0.035229371335781814,0.575084155590954,0.9481358302662746,True,0.8360301482612741,2.3701999964487186e-05
0.7834355567760514,15.296053090461037,40.998585608363165,124339.87323466099,65.21065913522692,7.344505532587716,0.10021727130540775,0.9637674189023435,0.9232649758972207,True,6.862621823136545,1.7956000021968066e-05
0.7948648209850759,8.784670923607004,18.71599158461723,40632.923976611186,35.775935294683826,9.318328367210885,0.373932623034638,1.7184650273076505,0.8354214921562412,True,8.45909585355706,1.7094999975597602e-05
0.3405805111334651,20.933950347615927,51.02092730039615,77651.1972774131,30.883121027462863,0.9179331568853608,0.026548774111610773,0.9181694242218041,0.9728183904311288,True,0.45884844477445874,1.664100000198232e-05
0.6063431849096095,19.23817519387457,73.95508539716718,22814.794412826282,47.628836619596306,1.6360032279313788,0.17116062815325234,5.112882547977301,0.9745943126716433,False,-0.9204380460572716,2.8445999987525283e-05
0.690417201769823,21.930992431676096,81.44262073033647,93717.2230809351,68.95215837591839,2.7347605319042776,0.06237180559965332,1.615661873979834,0.9733441019839763,True,1.9269295949143606,1.9248999990395532e-05
0.3730472096232,18.444991624013763,15.272835012234921,43313.777967718626,28.163427041967193,2.941243636452228,0.15881940698617578,1.5886059770611256,0.9572863751017758,True,2.146940647921665,1.7345000003388122e-05
0.39814358211790957,17.600190696460352,86.42367434016498,83702.33494090391,28.434261698231804,0.5466587873381832,0.015649893121946982,0.8371813014289798,0.9723384925744841,True,0.12806813662369326,1.673100001653438e-05
0.6673759743549168,16.190800882610446,75.18625921552389,197881.32523171752,47.218931182801185,1.8880959444669658,0.021180852334952757,0.5460521098676496,0.970066341409368,True,1.615069889533141,1.644899998609617e-05
0.5380997158037206,17.91002666479222,32.50549578402321,48001.17330766236,37.39045550243965,2.490323300395138,0.12894807734283598,2.007738476847471,0.9643013015025893,True,1.4864540619714026,6.194299999151553e-05
0.428833926964558,18.508871671291907,52.26458462919637,50996.89990858965,31.481185248523303,1.054583978302802,0.05065110595501394,1.5564146324012655,0.971479259904841,True,0.27637666210216916,1.8449999970471254e-05
0.4809659594104623,15.9009729411193,57.23525388158066,183550.5461549299,29.696787574327917,0.9996547111310764,0.013595792189432824,0.41666052574585777,0.969352234250617,True,0.7913244482581475,1.6900999980862252e-05
0.6211861973073345,14.422845823759594,5.238237946155653,192580.9106815052,31.82491660262626,16.038223346484948,0.19597046046284183,0.4652212267511938,0.8358764855378065,True,15.805612733109351,5.510599999070109e-05
0.4078543451072087,15.991415336969679,45.246898756436124,152643.04740261554,26.107763398451386,0.9744337187261345,0.015417321044529114,0.4272823650063857,0.9667436139702931,True,0.7607925362229416,1.8712999974468403e-05
0.6560840478045922,19.919312043575104,28.756775869532987,147200.56441424612,55.06895298493763,5.568193336581889,0.08535257541377782,0.8878188019886912,0.9507904369783543,True,5.124283935587544,5.7246000039867795e-05
0.7615160549348534,11.97129194941359,51.9927403941245,150714.7632750216,47.28936846699086,3.8138328783541358,0.04595619609389326,0.6048731272035699,0.9420666707739728,True,3.511396314752351,2.121199997873191e-05
0.546630743027914,17.249896642996717,73.76310698943071,118748.94105870173,37.03717729711558,1.1075073366300427,0.023113354843100186,0.7940554025197389,0.9734271398289156,True,0.7104796353701732,1.767700001664707e-05
0.6888259351417063,19.19742345863982,77.48475889639639,59811.25178637659,59.91982708385979,2.4851400723392376,0.08905962539067262,2.2109022585648184,0.9712499283803266,True,1.3796889430568284,1.7214999957104737e-05
0.4257657899511003,16.811833343306024,70.98373367815432,102547.54376113776,28.429645179092002,0.6974667977908302,0.016628692448125242,0.6980082839050459,0.971058569759535,True,0.34846265583830727,1.696999999012405e-05
